Title-Code,Title Name,Owner Name,State,Publication City/District
UPHIN46622,AAKASH CRIME INDIA,SHRIKANT DWIVEDI,UP,LUCKNOW
UPHIN37114,MANAVADHIKAR INVESTIGATION SERVICES OF INDIA,SWATANTRA PRIYA GUPTA,UP,LUCKNOW
UPHIN37480,NEST INDIA TIMES,AMAR ANAND MAISI,UP,LUCKNOW
UPHIN45048,INDIAN CITIZEN NEWS,SHAH AYAZ SIDDIQUI,UP,LUCKNOW
UPENG03108,NEWSLINE OF INDIA,MOHD. MUZAFFAR MOHSIN,UP,LUCKNOW
UPENG01091,THE STATES OF INDIA,BARNARD SAVAIL,UP,LUCKNOW
UPENG03562,GLIMPSE OF INDIA,ABRAR ALAM,UP,LUCKNOW
UPHIN50708,INDIA MOMENT,AJAY GIRI,UP,LUCKNOW
UPENG04145,NORTH INDIA STATESMAN,RITA SAXENA,UP,LUCKNOW
UPURD04791,SHABBAS INDIA,MD. HAROON,UP,LUCKNOW
UPHIN45116,SAVDHAN INDIA,GYAN PRAKASH SINGH,UP,LUCKNOW
UPHIN50725,BENAZEER INDIA,ROOHI BEGUM,UP,LUCKNOW
UPBIL04659,INDIA BELIEVE TODAY NEWS,NITIN SINGH,UP,LUCKNOW
UPHIN47304,WE INDIANS,SANJAY SRIVASTAVA,UP,LUCKNOW
UPHIN45165,SAMANJASYA INDIA,SANJEEV SRIVASTAVA,UP,LUCKNOW
UPHIN47886,INDIA 1 WEEKLY FACTS,PANKAJ TRIPATHI,UP,LUCKNOW
UPHIN35587,SUDARSHAN INDIA,SUDARSHAN BIHARI BHARAT MATA DHARMARTH SANSTHAN SAMITI,UP,LUCKNOW
UPURD05496,HAFTEWAR CARE INDIA,CARE INDIA TRUST,UP,LUCKNOW
UPHIN35230,INDIA,MO. KARIM,UP,LUCKNOW
UPHIN44651,NORTH INDIAN MAIL,SANJAY SWAROOP SAXENA,UP,LUCKNOW
UPHIN24223,LOKPRIYA INDIAN NEWS PATRA,ARSHIYA SULTANA,UP,LUCKNOW
UPBIL01983,COUNTRY OF INDIA,ABDUL AZEEZ SIDDAQI,UP,LUCKNOW
UPHIN43138,KINGS MAN INDIA,ATIK HUSAIN KHAN VAR,UP,LUCKNOW
UPHIN46234,ANUBHAV INDIA,VIKAS KUMAR SRIVASTAVA,UP,LUCKNOW
UPHIN42925,NEWS INDIA,NEWS INDIA PRINTS & MEDIA P. LTD.,UP,LUCKNOW
UPHIN18500,THE MOON OF INDIA,RIYASAT NAWAB,UP,LUCKNOW
UPHIN33557,NORTH INDIA TIMES,MAMTA PRADEEP,UP,LUCKNOW
UPHIN24117,SPEED OF INDIA,HAZI RIZWAAN HUSSAIN,UP,LUCKNOW
UPENG01450,INDIAN WITNESS,METHODIST CHURCH IN SOUTH EAST ASIA,UP,LUCKNOW
UPURD03718,THE INDIAN NEWSMAKER,PAWAN BHATIA,UP,LUCKNOW
UPHIN20334,THE INDIA THIS MONTHLY,RAJIV JAISWAL,UP,LUCKNOW
UPBIL03791,INDIAN SPEED,SANDEEP KUMAR,UP,LUCKNOW
UPHIN21640,U.P. INDIA TIMES,SMT. S.SRIVASTAV,UP,LUCKNOW
UPHIN42050,JUST INDIA NEWS,NIKHIL KUMAR,UP,LUCKNOW
UPHIN45414,EXPRESSION OF INDIA,ANIES AHMAD SIDDIQUI,UP,LUCKNOW
UPHIN51290,INDIAN SPEED,SANDEEP KUMAR,UP,LUCKNOW
UPHIN42695,INDIA PUBLIC KHABAR,PRATYAKSHA MEDIA PVT. LTD.,UP,LUCKNOW
UPHIN47972,SKILL INDIA,DEEPAK AVASTHI,UP,LUCKNOW
UPBIL02937,SPORTIFF INDIA,LUXMI SINGH,UP,LUCKNOW
UPENG02895,THE INDIAN NEWSMAKER,PAWAN BHATIA,UP,LUCKNOW
UPHIN43387,LEADING INDIA,SHAILENDER PANDEY,UP,LUCKNOW
UPHIN49771,NEW INDIA ANALYSIS,ANUPAM SINGH,UP,LUCKNOW
UPMUL00307,DINAKAR INDIA,MOHD. RIZWAN,UP,LUCKNOW
UPBIL03075,ALL INDIA KHALSA TIMES,GURVINDER SINGH,UP,LUCKNOW
UPHIN33728,INDIAN HERALD,VIMLESH KUMAR PANDEY,UP,LUCKNOW
UPHIN43253,SHINE INDIA TIMES,SHINE WELFARE SOCIETY,UP,LUCKNOW
UPHIN35278,INDIAN NEWS VALUE,R.S. TRIPATHI,UP,LUKHNOW
UPBIL03181,SUNO INDIA THE POWER OF EDUCATION,JAGDEESH VARMA,UP,MATHURA
UPHIN03341,IRA INDIA,MATA PRASAD SHARMA,UP,MATHURA
UPENG01431,INDIAN PHILOSOPHY AND CULTURE,VAISHNAVA RESEARCH INSTITUTE,UP,MATHURA
UPBIL02623,INDIAN OIL MATHURA REFIENERY DARPAN,INDIAN OIL CORPORATION LIMITED,UP,MATHURA
UPHIN51378,INDIA TALKS,AMBER DIXIT,UP,MEERUT
UPHIN34847,INDIAN CONNECTION,GULZAR BALI,UP,MEERUT
UPHIN47363,CAPTAIN INDIA,RAJAN TYAGI,UP,MEERUT
UPENG00548,INDIAN JOURNAL OF CURRENT PSYCHOLOGICAL RESEARCH,S.N. RAI,UP,MEERUT
UPHIN41451,INDIA KI RAFTAR,DILSHAD SAIFI,UP,MEERUT
UPENG01709,THE INDIAN RATIONALIST,INDIAN RATIONOLIST ASSOCIATION,UP,MEERUT
UPBIL04180,INDIAN JATAV,JAGMOHAN SHAKAL,UP,MEERUT
UPBIL03163,THE CITY INDIA,PALLAVI BHARDWAJ,UP,MEERUT
UPENG02695,ALL INDIA APPEALS REPORTERS,AJAY SIWACH,UP,MEERUT
UPBIL03744,INDIAN WAY,RAJKUMAR AGARWAL,UP,MEERUT
UPHIN46336,BADALTA INDIA CRIME,RAHUL MITTAL,UP,MEERUT
UPHIN33385,VIEWS INDIA,FREE LANCER MEDIA LIMITED,UP,MEERUT
UPHIN43390,SADBHAV INDIA,ANITA GOYAL,UP,MEERUT
UPBIL05022,INDIA SPARK,VINEET BISHNOI,UP,MEERUT
UPHIN32722,INDIA SEARCH MEDIA,SHAHANSHAH ALAM,UP,MEERUT
UPHIN46097,INDIA FAME,PRADEEP RAJ SAXENA,UP,MEERUT
UPHIN43089,INDIA KA NETWORK,BHARAT SINGH,UP,MEERUT
UPENG01532,INDIAN JOURNAL OF SOCIAL RESEARCH,PROF G C HALLEN MEE,UP,MEERUT
UPHIN21654,THE TIMES OF KHALEEJ FOR INDIA,MOHAMMAD SALIM,UP,MEERUT
UPHIN18929,SINGH INDIA,RAM PAL SINGH,UP,MEERUT
UPBIL02939,QUIET INDIA CLASSIFIED,MEHTAB ALAM,UP,MEERUT
UPBIL01359,INDIAN SCENE,R.L. SINGHAL,UP,MEERUT
UPHIN45146,FAMOUS INDIA,MANISH PARASHAR,UP,MEERUT
UPHIN22282,INDIAN BULLETIN,ABHINAV AGRAWAL,UP,MEERUT
UPHIN29056,GADREY INDIA,R.D.GADREY,UP,MEERUT
UPHIN16577,GREEN INDIA,SUNITA KUMARI,UP,MEERUT
UPBIL04156,APEX INDIA,SANDEEP GOYAL,UP,MEERUT
UPBIL00261,DAN OF INDIA,GULZAR ADIL KHAN,UP,MORADABAD
UPHIN17007,AMAR INDIA TIMES,JAKI SAJJAD AHMED KATHERI,UP,MORADABAD
UPHIN32412,GLOBAL INDIA,NARESH BHARDWAJ,UP,MORADABAD
UPHIN09956,TAJ OF INDIA,ABDULLA SIDDIQUI,UP,MORADABAD
UPBIL04637,AASRA NEWS INDIA,RAKESH BAHADUR,UP,MORADABAD
UPMUL00813,SOCIAL AWARE INDIA,MOHD MOHSIN,UP,MORADABAD
UPURD01606,SON OF INDIA,M ASLAM,UP,MORADABAD
UPHIN28870,CORRUPTION FREE INDIA,AJAY KR.SINGH,UP,MURADABAD
UPHIN41488,THE INDIAN STREET,BHARAT BHUSHAN ARORA,UP,MUZAFFARNAGAR
UPHIN04542,INDIAN HERBS,RAJ KUMAR AGGARWAL,UP,MUZAFFARNAGAR
UPENG03596,ENGINEERING AND TECHNOLOGY IN INDIA,RAKESH KUMAR SINGH,UP,MUZAFFARNAGAR
UPENG02281,JOURNAL OF EXPERIMENTAL ZOOLOGY INDIA,PUNNAVASI RAM YADAV,UP,MUZAFFARNAGAR
UPENG02072,INDIAN JOURNAL OF OTOLOGY,DR. MAHENDRA KUMAR TANEJA,UP,MUZAFFARNAGAR
UPHIN37288,INDIA DIARY,AMIT JAIN,UP,MUZAFFARNAGAR
UPHIN45365,SOCIAL INDIA TIMES,SHAH ALAM,UP,MUZAFFARNAGAR
UPHIN33212,AAJ KA INDIA,MOHAMMAD AMIR ANSARI,UP,MUZAFFARNAGAR
UPHIN21661,INDIA IN INDIA,SURAJ PRAKASH MALIK,UP,MUZAFFARNAGAR
UPHIN40468,NEWS WEB INDIA,SUMIT KUMAR PUNDIR,UP,MUZAFFARNAGAR
UPHIN36484,ALL INDIA CRIME BRANCH,UPENDRA CHAUDHARY,UP,MUZAFFARNAGAR
UPHIN43127,INQLAB OF INDIA,SONI,UP,PANCHSHEEL NAGAR
UPBIL02255,HEAD MAN OF INDIA,MOHD. HAMID KHAN,UP,PILIBHIT
UPBIL01985,KINGS MAN INDIA,ATIK HUSSAIN KHAN VARASI,UP,PILIBHIT
UPMUL00284,MAHOL INDIA,DR. M. SALEEM QURESHI,UP,PILIBHIT
UPHIN19284,NEW INDIAN PROGRESS,GHULAM ALI,UP,PILIBHIT
UPURD02832,KINGS MAN INDIA,ATIK HUSSAIN KHAN VARSI,UP,PILIBHIT
UPHIN19302,NEW INDIA PROGRESS,GULAM ALI,UP,PILIBHIT
UPHIN29174,INDIA LOVE,VEDPRAKASH VARMA,UP,PRATAPGARH
UPHIN09884,SUPER INDIA,VRINDAVAN TRIPATHI RATNESH,UP,PRATAPGARH
UPHIN30110,HALLA BOL INDIA,RAM KUMAR AHEER,UP,PRATAPGARH
UPHIN38466,HELLO INDIA,SANTOSH KUMAR,UP,RAEBAREILLY
UPHIN40161,HELLO INDIA,SANTOSH KUMAR,UP,RAEBAREILLY
UPHIN44427,NEW INDIA PRAHAR,M. YAKUB KHAN,UP,RAIBAREILLY
UPHIN36256,BAHUJAN INDIA,AJIT BAJPAI,UP,RAIBAREILLY
UPHIN29526,HELLO INDIA,SANTOSH KUMAR,UP,RAIBAREILLY
UPMUL00457,ALL INDIA EDUCATION SAMACHAR,NIGAH TABI,UP,RAMPUR
UPENG03651,INDIAN JOURNAL OF PHYSICAL EDUCATION AND YOGIC SCIENCE,MUJAHID ALI,UP,RAMPUR
UPHIN44507,LOOK INDIA TIMES,ASHOK SINGH,UP,RAMPUR
UPHIN22125,INDIA COUNCIL NEWS,SAYED IFTKHAR AHMED,UP,RAMPUR
UPHIN41123,I WIN INDIA TIMES,MOHD. ALIM,UP,RAMPUR
UPHIN29467,PREM SAHARA INDIA,ABDUL SALAM KHAN,UP,RAMPUR
UPURD00130,ALL INDIA,ANWAR HUSAIN AYUBI,UP,RAMPUR
UPHIN49497,RUN INDIA,YOUSUF ALI KHAN JAMAL,UP,RAMPUR
UPHIN29695,JEWELLARY NEWS INDIA,VINOD KUMAR VERMA,UP,SAHARANPUR
UPHIN07154,MINORITIES OF INDIA,"INDIAN MINORITIES EDUCATION SOCIETY, SAHARANPUR",UP,SAHARANPUR
UPENG03481,JOURNAL OF INTERNET MEDICINE OF INDIA,ASSOCIATIO OF PHYSICIANS OF INDIA-UR CHAPTER,UP,SAHARANPUR
UPURD00634,INDIAN MESSAGE,USMAN UL HAQUE SIDDIQUI,UP,SAHARANPUR
UPHIN45488,YOUNGEST INDIAS THOUGHT,SHOBHIT KUMAR SHARMA,UP,SHAHJAHANPUR
UPHIN49667,INDIA KHAS NEWS,AMAR PAL,UP,SHAHJAHANPUR
UPHIN43617,TAKSHAK INDIA,ANJANA SRIVASTAVA,UP,SULTANPUR
UPHIN50854,GRAND INDIA,ARCHIT TIWARI,UP,UNNAO
UPHIN46540,INDIA EFFECT,OM SHANKAR TRIPATHI,UP,UNNAO
UPHIN25602,PRAYAS INDIA,PRAKASH TRIVEDI,UP,UNNAO
UPHIN27529,THE WATER OF INDIA,DINESH TRIVEDI,UP,UNNAO
UPENG04212,GLIMPSE OF INDIA,ABRAR ALAM,UP,VARANASI
UPHIN02370,CHANAKYA INDIA,ASHOK MALIK,UP,VARANASI
UPURD05455,HALATE INDIA,SAROJ CHAUDHARY,UP,VARANASI
UPENG03150,SHINING INDIA,CHINTA MANI GANESH MEDIA & ENTERTAINMENT PVT. LTD.,UP,VARANASI
UPENG02852,INDIAN JOURNAL OF SPORTS STUDIES,DR. N.B. SHUKLA,UP,VARANASI
UPMUL00430,JOURNAL OF RESEARCH IN INDIAN MEDICINE,"COLLEGE OF MEDICAL SCIENCES, BHU",UP,VARANASI
UPENG01487,NEWS BULLETIN INDIAN MEDICAL ASSOCIATION U P,"INDIAN MEDICAL ASSOCIATION, U.P. STATE BRANCH",UP,VARANASI
UPHIN28538,INDIA DAY AND NIGHT,ANAND MOHAN DUBEY,UP,VARANASI
UPHIN32087,SAMYIK INDIA,ANIL KUMAR PANDEY,UP,VARANASI
UPENG00552,INDIAN JOURNAL OF ENVIRONMENTAL PROTECTION,MOHINI KUMAR,UP,VARANASI
UPHIN49006,FAST NEWS INDIA,VIJETA DWIVEDI,UP,VARANASI
UPENG01710,THE INDIAN THEOSOPHIST,THE THEOSOPHICAL SOCIETY,UP,VARANASI
UPENG00528,INDIAN JOURNAL OF PREVENTIVE AND SOCIAL MEDICINE,"VARANASI DISTRICT BRANCH OF ALL INDIA PUBLIC HEALTH, ASSOCIATION",UP,VARANASI
UPENG00523,INDIAN JOURNAL OPTOMETRY,E VAITHILINGAM,UP,VARANASI
UPBIL04811,INDIAN JOURNAL OF INTEGRATED RESEARCH AND ANALYSIS,SANSKRITI WELFARE TRUST,UP,VARANASI
UPENG04169,INDIAN JOURNAL OF BUSINESS RESEARCH AND ANALYSIS,SANSKRITI WELFARE TRUST,UP,VARANASI
UPHIN15624,LIGHT OF INDIA,SURENDRA PANDEY,UP,VARANASI
UPHIN25550,REWARDING INDIA,LAXMAN PRASAD GUPTA,UP,VARANASI
UPHIN42759,FAST NEWS INDIA,VIJETA DWIVEDI,UP,VARANASI
UTTHIN05010,INDIA WARTA,SANDEEP SHARMA,UTT,ALMORA
UTTHIN00343,NAMASKAR INDIA,NEERAJ KR. JAIN,UTT,DEHRADOON
UTTBIL00490,INDIAN FOREST COLLEGE MAGAZINE,INDIAN FOREST COLLEGE ASSCIATION,UTT,DEHRADUN
UTTENG00337,INDIAN JOURNAL OF PHYSICAL & NATURAL SCIENCES,"DAV (PG) COLLEGE, DEHRADUN",UTT,DEHRADUN
UTTENG00116,NEWS LETTER OF INDIAN ACADEMY OF WOOD SCIENCE,"THE INDIAN ACADEMY OF WOOD SCIENCE, DEHRADUN",UTT,DEHRADUN
UTTENG00238,SCIENTIFIC INDIA,VINOD KUMAR,UTT,DEHRADUN
UTTENG00396,INDIAN THOUGHTS,SWATI,UTT,DEHRADUN
UTTHIN01964,INDIA WARTA,SANDEEP SHARMA,UTT,DEHRADUN
UTTHIN01562,MANTHAN INDIA,VIVEK VERMA,UTT,DEHRADUN
UTTHIN00358,INDIA BOLE,RAJHANS PUBLICATIONS,UTT,DEHRADUN
UTTHIN02060,ACTION INDIA,RAKESH BHARDWAJ,UTT,DEHRADUN
UTTHIN02229,NEW INDIA HERALD,RAJESH KUMAR JAIN,UTT,DEHRADUN
UTTHIN02592,NAYA INDIA,SAMVAD PARIKRAMA PVT LTD,UTT,DEHRADUN
UTTHIN05588,INDIA NEWS,GOOD MORNING INDIA MEDIA PVT LTD,UTT,DEHRADUN
UTTHIN04295,INDIAN PLAN,VISION GLOBAL PLUS FOUNDATION TRUST,UTT,DEHRADUN
UTTHIN04209,INDIA SAKSHI POST,NEERAJ SINGHAL,UTT,DEHRADUN
UTTHIN00355,INDIAN UJALA,SANDEEP ARORA,UTT,DEHRADUN
UTTHIN00921,INDIA ECHOES,LAKSHYA SAHAY,UTT,DEHRADUN
UTTHIN05731,VISUAL INDIA,SONY RANI,UTT,DEHRADUN
UTTHIN01355,HAR MOD PAR AAPKE SAATH INDIA,SUDESH RANI,UTT,DEHRADUN
UTTENG00293,INDIAN JOURNAL OF SOIL CONSERVATION,INDIAN ASSOCIATION OF SOIL AND WATER CONSERVATIONISTS,UTT,DEHRADUN
UTTHIN02855,SAROKAR INDIA,M. IQBAL,UTT,DEHRADUN
UTTBIL00378,HARBINGER INDIA,VIMAL PATHAK,UTT,DEHRADUN
UTTHIN01129,INDIAN IDOL,ANIL KUMAR KAKKAR,UTT,DEHRADUN
UTTENG00188,INDIA TIMES THE POWER,DEVENDRA SINGH NEGI,UTT,DEHRADUN
UTTHIN04506,INDIA NURSERY,K.L. KASHYAP,UTT,DEHRADUN
UTTHIN01202,INDIAN ARTIST,VIJAY ROHIT,UTT,DEHRADUN
UTTENG00247,INDIA ECHOES FOR TRENDS,LAKSHAY SAHAI,UTT,DEHRADUN
UTTHIN00754,WAVE INDIA,PRATIBHA SHARMA,UTT,DEHRADUN
UTTENG00012,PEOPLES PULSE INDIA,UMESH OBEROI,UTT,DEHRADUN
UTTHIN04151,HIMALAYAN INDIA,GURPREET SINGH BABBAR,UTT,DEHRADUN
UTTENG00201,SATELLITE OF INDIA,KUMAR VIJAY,UTT,DEHRADUN
UTTENG00005,THE BOOK SEARCH IN INDIA,ASHOK KUMAR MILTON,UTT,DEHRADUN
UTTBIL00117,INDIA TIMES THE PERFECT PACKAGE,DEVENDRA SINGH NEGI,UTT,DEHRADUN
UTTENG00304,INDIAN FORESTER,BOARD OF MANAGEMENT,UTT,DEHRADUN
UTTBIL00483,JOURNAL OF THE TIMBER DEVELOPMENT ASSN. OF INDIA,THE TIMBER DEVELOPMENT ASSOCIATION OF INDIA,UTT,DEHRADUN
UTTENG00330,INDIAN JOURNAL OF FORESTRY,GAJENDRA SINGH GAHLOT,UTT,DEHRADUN
UTTENG00269,QUALIFIED INDIA,VIJAY ROHIT,UTT,DEHRADUN
UTTHIN01935,HIMALAYAN INDIA,GURPREET SINGH BABBAR,UTT,DEHRADUN
UTTHIN02825,BHADAS FOR INDIA,NARAYAN PARGAIN,UTT,DEHRADUN
UTTHIN00287,UTTARANCHAL INDIA,YASHVEER SINGH,UTT,DEHRADUN
UTTBIL00280,GLANCING INDIA,DEVENDRA SINGH NEGI,UTT,DEHRADUN
UTTHIN04049,PATROLING INDIA,RAJU VERMA,UTT,DEHRADUN
UTTHIN03461,INDIA FLASH,DEVEN JEET,UTT,DEHRADUN
UTTHIN00968,NEWS NET INDIA BULLETIN,UMESH J. KUMAR,UTT,DEHRADUN
UTTENG00049,UTTARANCHAL INDIA,YASHVEER SINGH,UTT,DEHRADUN
UTTENG00340,GLOURIOUS DAWN WEEKLY OF INDIA,AJAY GAUTAM,UTT,DEHRADUN
UTTHIN03930,INDIA TIMES THE PERFECT PACKAGE,DEVENDRA SINGH NEGI,UTT,DEHRADUN
UTTHIN00940,ONLINE INDIA,BHAGAT SINGH NEGI,UTT,DEHRADUN
UTTHIN01998,NORTH INDIA EXPRESS,PRADEEP NAGRATH,UTT,DEHRADUN
UTTHIN01373,ACTION INDIA,RAKESH BHARDWAJ,UTT,DEHRADUN
UTTHIN00912,MANTHAN INDIA,VIVEK VERMA,UTT,DEHRADUN
UTTHIN02981,LUCKY INDIA,RAJESH TYAGI,UTT,HARIDWAR
UTTHIN01673,MANTHAN INDIA,VIVEK VERMA,UTT,HARIDWAR
UTTHIN04642,JOURNAL OF INDIAN POLICE,SANTOSH KR SAXENA,UTT,HARIDWAR
UTTHIN04815,INDIAN POLICE MONITOR,DEEPAK SHARMA,UTT,HARIDWAR
UTTENG00348,JOURNAL OF INDIAN WATER RESOURCES SOCIETY,"INDIAN WATER RESOURCES SOCIETY AT W.R.D.T.C., ROORKEE",UTT,HARIDWAR
UTTHIN00010,SUDARSHAN INDIA,SEEMA SHARMA,UTT,HARIDWAR
UTTHIN03429,MANTHAN INDIA,VIVEK VERMA,UTT,HARIDWAR
UTTHIN04006,DIGITAL INDIA,SANJEEV KUMAR SAINI,UTT,HARIDWAR
UTTHIN04590,NIROGI INDIA,MOHD.SHAHNAWAZ,UTT,HARIDWAR
UTTHIN03027,SUCCESS INDIA,NISHA ARORA,UTT,HARIDWAR
UTTHIN01481,CONFIDENCE INDIA,AMOGH AKSHAT BANSAL,UTT,HARIDWAR
UTTHIN05164,SOUL OF INDIA,SURYAKANT BELWAL,UTT,HARIDWAR
UTTHIN00008,SUDARSHAN INDIA,SUDARSHAN BIHARI BHARAT MATA DHARMARTH SANSTHAN SAMITI,UTT,HARIDWAR
UTTHIN04997,MANTHAN INDIA,VIVEK VERMA,UTT,NAINITAL
UTTENG00261,INDIAN REVOLUTION,DEV BHOOMI FOUNDATION SOCIETY,UTT,NAINITAL
UTTBIL00478,INDIAN TEMPERANCE NEWS AND CLIP SHEET,ALL INDIA WOMAN'S CHRISTIAN TEMPERANCE UNION,UTT,ROORKEE/ HARIDWAR
UTTHIN05719,EYEWITNESS INDIA,RAJAT KUMAR,UTT,UDHAM SINGH NAGAR
UTTENG00295,INDIAN FARMER'S DIGEST,"AGRICULTURAL UNIVERSITY, PANT NAGAR",UTT,UDHAM SINGH NAGAR
UTTENG00156,THE RESURGENT INDIA,THE RESURGENT INDIA TRUST,UTT,UDHAM SINGH NAGAR
UTTHIN04393,INDIAN MORCHA,SHAMEEM KHAN,UTT,UDHAM SINGH NAGAR
UTTHIN03627,PREM SAHARA INDIA,ABDUL SALAM KHAN,UTT,UDHAM SINGH NAGAR
UTTHIN05580,AWAAZ 24X7 INDIA,SUNIL MEHTA,UTT,UDHAM SINGH NAGAR
WBENG03644,NEWSLETTER OF THE INDIAN INSTITUTE OF ASTROLOGYWB,INDIAN INSTITUTE OF,WB,ALIPORE
WBENG03633,INFOINDIA,ASISH LAHA,WB,BARASAT
WBENG00379,COAL FIELD NEWS OF INDIA,SATYA RANJAN KARMAKAR,WB,BARDHAMAN/ ASANSOL
WBBEN12292,HALLOW INDIA,ASHUTOSH KUMAR SINGH,WB,BARDHMAN/ DURGAPUR
WBBIL01532,"INDIAN JOURNAL OF YOGA,EXERCISES AND SPORT SCIENCE AND PHYSICAL EDUCATION",SAMIRAN MONDAL,WB,BIRBHUM
WBENG02371,INDIAN JOURNAL OF MINING GEOLOGY METALLURGY & FUEL,R.D. PASSI,WB,BURDWAN
WBENG03874,INDIAN ENGINEERING EXPORTS,ENGINEERING EXPORT PROMOTION COUNCIL,WB,CALCUTTA
WBENG04132,PLASTICS INDIA,INDIAN PLASTICS FEDERATION,WB,CALCUTTA
WBENG04443,INDIAN JOURNAL OF LAW AND GOVERNANCE(CBPBU),"DEPARTMENT OF LAW, COOCH BEHAR PANCHANAN BARMA UNIVERSITY",WB,COOCH BEHAR
WBBIL01615,TRAVEL INDIA-ALL INDIA TOURISM INFO GUIDE,KAMAL SINGH GOUTI,WB,DARJILING
WBBEN15833,DIGITAL INDIAN GOLDEN INDIA,SUBHOJYOTI CHAKRABORTY,WB,HOOGHLY
WBENG01132,JOURNAL OF THE INDIAN SOCIETY OF ORIENTAL ART,INDIAN SOCIETY OF ORIENTAL ART,WB,KOLKATA
WBENG00044,ALL INDIA FILM GUIDE,NAND LAL PODDAR,WB,KOLKATA
WBENG02507,THE INDIAN ENGINEER,SUBODH RANJAN GHOSH ROY CHOWDHURY,WB,KOLKATA
WBENG00033,ALL INDIA INDUSTRIAL DIRECTORY,INDIAN ENTERPRISE,WB,KOLKATA
WBENG03513,INDIA YELLOW PAGES,GAUTAM KUNDU,WB,KOLKATA
WBENG00962,INDIAN MOTION PICTURE ALMANAC,BAGESHWAR JHA,WB,KOLKATA
WBHIN01487,JOURNAL OF THE INSTITUTION OF ENGINEERS (INDIA),THE INSTITUTION OF ENGINEERS INDIA,WB,KOLKATA
WBENG01014,INDIAN SCIENCE CRUISER,INSTITUTE OF SCIENCE EDUCATION AND CULTURE,WB,KOLKATA
WBENG00977,INDIAN INDUSTRIAL DIRECTORY,KAMAL KUMAR MITRA,WB,KOLKATA
WBENG02492,JOURNAL& PROCEEDINGS OF THE INSTITUTION OF CHEMISTS (INDIA),"OFFICE OF INSTITUTION OF CHEMISTS INDIA CHEMICAL DEPARTMENT MEDICAL COLLEGE,",WB,KOLKATA
WBENG00380,COAL INDIA NEWS,COAL INDIA LTD,WB,KOLKATA
WBENG01012,INDIAN RUBBER AND CHEMICALS REVIEWER,P. C. MAHANTI,WB,KOLKATA
WBENG02265,TRANSACTIONS OF THE INDIAN INSTITUTE OF METALS,THE INDIAN INSTITUTE OF METALS,WB,KOLKATA
WBENG00856,INDIAN CRITIC,BIPLAB ROY,WB,KOLKATA
WBENG03314,INDIA & TECHNOLOGY,SUKUMAR CHAKRABORTY,WB,KOLKATA
WBENG02811,INDIAN WATCHMAKERS & JEWELLERS REVIEW,NITYA GOPAL CHOWDHURY,WB,KOLKATA
WBENG03928,INDIAN JOURNAL OF APPLIED CHEMISTRY,INDIAN CHEMICAL SOCIETY,WB,KOLKATA
WBENG03329,INDIAN TRANSPORT & TRAFFIC ENGINEER,E G MARGENOUT,WB,KOLKATA
WBCHI00002,CHINESE JOURNAL OF INDIA,MA KUAN SIEN AND OTHERS,WB,KOLKATA
WBENG03572,CALCUTTA TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",WB,KOLKATA
WBHIN01600,INDIAN AGE,SHYAM KISHOR SINHA,WB,KOLKATA
WBENG04261,DARPAN OF INDIA,AVIJIT BHAUMIK,WB,KOLKATA
WBCHI00001,OVERSEAS CHINESE COMMERCE OF INDIA,CHINESE TANNERY OWNERS ASSOCIATION,WB,KOLKATA
WBENG03443,THE TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",WB,KOLKATA
WBENG04264,MORNING INDIA,PREM,WB,KOLKATA
WBENG03755,THE ECHO OF INDIA,ASISH LAHA,WB,KOLKATA
WBENG04470,INDIAN INFO EXCHANGE,AVIK KUMAR NASKAR,WB,KOLKATA
WBENG03757,THE INDIAN EXPRESS,THE INDIAN EXPRESS PVT. LTD.,WB,KOLKATA
WBENG02968,FT INDIA,ANANDA BAZAR PATRIKA,WB,KOLKATA
WBBEN15434,ALL INDIA ADVANCEMENT OF MEDICAL SCIENCE,NITAI CHARAN BERA,WB,KOLKATA
WBURD00359,SPORTS INDIA,MD. HASAN,WB,KOLKATA
WBENG01008,INDIAN POULTRY REVIEW,GANTAM NARAYAN GHOSH,WB,KOLKATA
WBENG03009,INDIAN BYLANES,PRADIP KUMAR SINHA,WB,KOLKATA
WBENG01911,TEA INDIA,INDIAN TEA ASSOCIATION,WB,KOLKATA
WBENG02169,INDIAN MESSENGER,SADHARAN BRAHMO SAMAJ,WB,KOLKATA
WBENG03159,CREATIVE INDIA,GAUTAM JALAN,WB,KOLKATA
WBENG04273,ALL INDIA SCANNER,ABHIJIT SETH,WB,KOLKATA
WBENG02149,JOURNAL OF ACUPUNCTURE ASSOCIATION OF INDIA (JAAT),ACCUPUNCTURE ASSOCIATION OF INDIA,WB,KOLKATA
WBBEN16108,NEWS WAVE INDIA,SUDIPTA CHAKRABORTY,WB,KOLKATA
WBENG02254,INDIAN HEART JOURNAL,CARDIOLOGICAL SOCIETY OF INDIA,WB,KOLKATA
WBENG04123,INDIAN HUMAN RIGHTS LAW REVIEW (IHRLR),R. CAMBRAY & CO. PRIVATE LTD.,WB,KOLKATA
WBENG00952,THE INDIAN MANAGEMENT REVIEW,THE INSTITUTE OF BUSINESS MANGEMENT & RESEARCH,WB,KOLKATA
